y,x,x1,x2
Fairfield,369587.11,607031.57,2001-01-01
Fairfield,351716.13,612695.88,2001-02-01
Fairfield,375670.85,581427.5,2001-03-01
Fairfield,372628.98,579640.9,2001-04-01
Fairfield,401488.72,576070.59,2001-05-01
Fairfield,425861.69,646902.06,2001-06-01
Fairfield,433466.37,656288.16,2001-07-01
Fairfield,447915.25,685425.69,2001-08-01
Fairfield,392401.13,575305.87,2001-09-01
Fairfield,372628.98,537846.34,2001-10-01
Fairfield,392401.13,537594.82,2001-11-01
Fairfield,387838.33,594397.7,2001-12-01
Fairfield,404202.61,594532.36,2002-01-01
Fairfield,372764.63,567337.61,2002-02-01
Fairfield,414681.94,642277.94,2002-03-01
Fairfield,419173.08,599222.41,2002-04-01
Fairfield,449114.01,695586.54,2002-05-01
Fairfield,525313.69,755213.38,2002-06-01
Fairfield,501510.64,777741.88,2002-07-01
Fairfield,507498.83,707006.24,2002-08-01
Fairfield,434143.54,653868.29,2002-09-01
Fairfield,456599.24,626522.9,2002-10-01
Fairfield,434143.54,636673.26,2002-11-01
Fairfield,449114.01,611780.51,2002-12-01
Fairfield,414878.83,639164.66,2003-01-01
Fairfield,419634.94,579180.81,2003-02-01
Fairfield,424391.04,578292.01,2003-03-01
Fairfield,452854.51,620446.11,2003-04-01
Fairfield,475610.65,677092.17,2003-05-01
Fairfield,511464.38,707819.02,2003-06-01
Fairfield,519513.17,751605.06,2003-07-01
Fairfield,522440.01,788279.38,2003-08-01
Fairfield,490244.83,698331.78,2003-09-01
Fairfield,468293.57,683481.67,2003-10-01
Fairfield,460976.48,693384.49,2003-11-01
Fairfield,497561.91,705927.53,2003-12-01
Fairfield,484633.95,748186.84,2004-01-01
Fairfield,468241.92,733853.1,2004-02-01
Fairfield,477506.98,704415.71,2004-03-01
Fairfield,523119.59,825339.99,2004-04-01
Fairfield,529533.86,828415.95,2004-05-01
Fairfield,563030.62,853965.69,2004-06-01
Fairfield,611494.01,869713.85,2004-07-01
Fairfield,605792.44,901881.44,2004-08-01
Fairfield,569088.54,836041.39,2004-09-01
Fairfield,524544.98,785055.65,2004-10-01
Fairfield,534522.74,788870.7,2004-11-01
Fairfield,535948.13,783016.19,2004-12-01
Fairfield,524012.35,813386.43,2005-01-01
Fairfield,510222.55,850003.52,2005-02-01
Fairfield,551591.94,816305.9,2005-03-01
Fairfield,566760.72,823840.15,2005-04-01
Fairfield,592961.34,862590.31,2005-05-01
Fairfield,613646.04,930017.32,2005-06-01
Fairfield,648120.53,940906.71,2005-07-01
Fairfield,634330.73,997201.22,2005-08-01
Fairfield,586066.44,885310.4,2005-09-01
Fairfield,565381.74,845322.38,2005-10-01
Fairfield,561934.29,831837.13,2005-11-01
Fairfield,589513.89,886925.13,2005-12-01
Fairfield,547733.28,852276.68,2006-01-01
Fairfield,544393.45,839108.38,2006-02-01
Fairfield,547733.28,850283.84,2006-03-01
Fairfield,534373.94,844034.36,2006-04-01
Fairfield,568440.27,885688.21,2006-05-01
Fairfield,621209.7,952679.9,2006-06-01
Fairfield,614530.03,925199.75,2006-07-01
Fairfield,594491.0,890541.1,2006-08-01
Fairfield,534373.94,799763.49,2006-09-01
Fairfield,547733.28,772572.55,2006-10-01
Fairfield,545061.42,777565.43,2006-11-01
Fairfield,527694.26,842919.86,2006-12-01
Fairfield,532449.07,914414.92,2007-01-01
Fairfield,540241.0,831894.31,2007-02-01
Fairfield,538942.35,902993.79,2007-03-01
Fairfield,573356.74,919020.94,2007-04-01
Fairfield,589265.28,967900.81,2007-05-01
Fairfield,642834.85,1015354.95,2007-06-01
Fairfield,649328.13,1038228.9,2007-07-01
Fairfield,616861.72,951441.69,2007-08-01
Fairfield,519462.5,857298.0,2007-09-01
Fairfield,532449.07,800830.83,2007-10-01
Fairfield,555824.88,940733.09,2007-11-01
Fairfield,519462.5,818244.84,2007-12-01
Fairfield,456590.81,691181.93,2008-01-01
Fairfield,494118.82,810082.97,2008-02-01
Fairfield,475354.81,778835.59,2008-03-01
Fairfield,487864.15,819838.68,2008-04-01
Fairfield,520388.43,822284.23,2008-05-01
Fairfield,541028.83,873444.45,2008-06-01
Fairfield,631721.53,899512.19,2008-07-01
Fairfield,547908.97,902791.39,2008-08-01
Fairfield,481609.48,710055.7,2008-09-01
Fairfield,481609.48,676517.47,2008-10-01
Fairfield,431572.13,633807.45,2008-11-01
Fairfield,404364.33,589487.45,2008-12-01
Fairfield,388580.84,579601.56,2009-01-01
Fairfield,376486.22,561744.42,2009-02-01
Fairfield,396565.48,645073.37,2009-03-01
Fairfield,420409.61,606819.23,2009-04-01
Fairfield,426684.38,629227.74,2009-05-01
Fairfield,489432.08,716256.82,2009-06-01
Fairfield,519550.98,801727.33,2009-07-01
Fairfield,501981.62,767939.19,2009-08-01
Fairfield,432959.15,706778.48,2009-09-01
Fairfield,439233.92,719070.9,2009-10-01
Fairfield,420409.61,630183.43,2009-11-01
Fairfield,451783.46,689286.0,2009-12-01
Fairfield,463029.97,726886.56,2010-01-01
Fairfield,370423.97,598628.66,2010-02-01
Fairfield,432161.3,659248.68,2010-03-01
Fairfield,450682.5,745788.89,2010-04-01
Fairfield,453151.99,716001.14,2010-05-01
Fairfield,503776.6,761876.98,2010-06-01
Fairfield,586504.62,940147.26,2010-07-01
Fairfield,524767.29,818198.61,2010-08-01
Fairfield,456856.23,756987.71,2010-09-01
Fairfield,454386.74,708417.54,2010-10-01
Fairfield,456856.23,684248.46,2010-11-01
Fairfield,438335.03,771702.44,2010-12-01
Fairfield,439956.27,747651.32,2011-01-01
Fairfield,389076.97,680704.53,2011-02-01
Fairfield,416611.65,669203.91,2011-03-01
Fairfield,448934.97,771472.65,2011-04-01
Fairfield,474075.33,852946.58,2011-05-01
Fairfield,532736.16,864335.78,2011-06-01
Fairfield,502388.16,748832.49,2011-07-01
Fairfield,499215.69,764642.5,2011-08-01
Fairfield,454863.3,716571.79,2011-09-01
Fairfield,360345.14,561225.69,2011-10-01
Fairfield,353162.18,613984.52,2011-11-01
Fairfield,377105.37,612042.32,2011-12-01
Fairfield,351853.38,589888.84,2012-01-01
Fairfield,347455.22,555093.02,2012-02-01
Fairfield,387038.72,609366.22,2012-03-01
Fairfield,398767.17,587634.11,2012-04-01
Fairfield,428088.28,660091.89,2012-05-01
Fairfield,527662.79,779660.41,2012-06-01
Fairfield,498458.96,765705.63,2012-07-01
Fairfield,469137.84,748894.73,2012-08-01
Fairfield,428088.28,709711.85,2012-09-01
Fairfield,390557.25,596864.56,2012-10-01
Fairfield,416359.84,652034.53,2012-11-01
Fairfield,433952.51,835280.32,2012-12-01
Fairfield,346769.84,595131.64,2013-01-01
Fairfield,366998.08,666302.59,2013-02-01
Fairfield,375667.32,609813.03,2013-03-01
Fairfield,404564.81,634858.55,2013-04-01
Fairfield,480854.17,757575.79,2013-05-01
Fairfield,520154.75,814179.17,2013-06-01
Fairfield,488945.47,738144.56,2013-07-01
Fairfield,470405.42,713391.42,2013-08-01
Fairfield,410344.31,628112.21,2013-09-01
Fairfield,371043.72,535081.66,2013-10-01
Fairfield,393005.81,634517.08,2013-11-01
Fairfield,403408.91,691738.18,2013-12-01
Fairfield,367704.37,591502.93,2014-01-01
Fairfield,341256.95,582548.85,2014-02-01
Fairfield,341256.95,559243.09,2014-03-01
Fairfield,400505.99,626389.42,2014-04-01
Fairfield,423158.62,685261.88,2014-05-01
Fairfield,478755.07,718796.67,2014-06-01
Fairfield,472072.12,730424.19,2014-07-01
Fairfield,480034.78,765329.48,2014-08-01
Fairfield,397564.35,580055.79,2014-09-01
Fairfield,381070.27,613030.06,2014-10-01
Fairfield,398133.11,621001.94,2014-11-01
Fairfield,402398.83,645444.66,2014-12-01
Fairfield,378561.3,590396.26,2015-01-01
Fairfield,382313.43,583826.79,2015-02-01
Fairfield,369247.74,572882.57,2015-03-01
Fairfield,397651.41,641167.99,2015-04-01
Fairfield,454458.75,662314.28,2015-05-01
Fairfield,443097.29,727894.14,2015-06-01
Fairfield,466388.3,735580.06,2015-07-01
Fairfield,420374.35,666247.33,2015-08-01
Fairfield,395379.12,609534.48,2015-09-01
Fairfield,426055.08,640786.16,2015-10-01
Fairfield,364093.04,561906.96,2015-11-01
Fairfield,367429.9,559482.04,2015-12-01
Fairfield,364626.6,587193.77,2016-01-01
Fairfield,363168.1,569133.9,2016-02-01
Fairfield,355931.66,556595.72,2016-03-01
Fairfield,381455.52,581674.81,2016-04-01
Fairfield,397933.84,590068.24,2016-05-01
Fairfield,434747.1,682638.23,2016-06-01
Fairfield,420723.0,609718.55,2016-07-01
Fairfield,415001.17,582878.34,2016-08-01
Fairfield,403894.08,583864.88,2016-09-01
Fairfield,364626.6,530084.23,2016-10-01
Fairfield,392674.8,575586.48,2016-11-01
Fairfield,375565.4,545225.38,2016-12-01
Fairfield,362488.11,559668.52,2017-01-01
Fairfield,351503.62,551667.18,2017-02-01
Fairfield,356995.87,543899.77,2017-03-01
Fairfield,420156.67,608892.85,2017-04-01
Fairfield,415213.65,582186.6,2017-05-01
Fairfield,442674.87,645940.31,2017-06-01
Fairfield,411918.31,628237.05,2017-07-01
Fairfield,417410.55,634336.81,2017-08-01
Fairfield,408073.74,586690.26,2017-09-01
Fairfield,373417.68,519879.38,2017-10-01
Fairfield,389949.33,578654.3,2017-11-01
Fairfield,411863.38,645562.16,2017-12-01
Fairfield,364597.93,532966.25,2018-01-01
Fairfield,386044.87,612839.35,2018-02-01
Fairfield,359236.2,593526.55,2018-03-01
Fairfield,390334.26,651792.18,2018-04-01
Fairfield,407384.57,599514.25,2018-05-01
Fairfield,447409.92,675246.68,2018-06-01
Fairfield,450385.68,683754.16,2018-07-01
Fairfield,450385.68,802001.39,2018-08-01
Fairfield,386044.87,598227.19,2018-09-01
Fairfield,353874.47,513006.45,2018-10-01
Fairfield,375321.4,554322.86,2018-11-01
Fairfield,386044.87,577571.52,2018-12-01
Fairfield,360215.13,531718.55,2019-01-01
Fairfield,321244.49,456962.32,2019-02-01
Fairfield,358108.61,517567.08,2019-03-01
Fairfield,370747.74,553808.95,2019-04-01
Fairfield,394972.73,583053.59,2019-05-01
Fairfield,429203.71,639814.2,2019-06-01
Fairfield,421304.25,600879.49,2019-07-01
Fairfield,421304.25,618666.58,2019-08-01
Fairfield,384440.13,555073.06,2019-09-01
Fairfield,357581.98,510875.9,2019-10-01
Fairfield,373907.52,573773.78,2019-11-01
Fairfield,389706.43,547687.77,2019-12-01
Fairfield,374498.68,589761.06,2020-01-01
Fairfield,353693.2,502743.79,2020-02-01
Fairfield,390102.79,551790.74,2020-03-01
Fairfield,395304.16,524535.91,2020-04-01
Fairfield,435354.72,636718.08,2020-05-01
Fairfield,484767.74,762461.94,2020-06-01
Fairfield,540942.54,793033.77,2020-07-01
Fairfield,548224.46,820000.51,2020-08-01
Fairfield,534700.9,823486.6,2020-09-01
Fairfield,509734.32,752831.97,2020-10-01
Fairfield,481126.78,715010.5,2020-11-01
Fairfield,510774.59,768184.15,2020-12-01
Fairfield,439500.0,613531.92,2021-01-01
Fairfield,442000.0,719660.08,2021-02-01
Fairfield,445000.0,705148.82,2021-03-01
Fairfield,459900.0,761882.02,2021-04-01
Fairfield,510000.0,855724.21,2021-05-01
Fairfield,540000.0,843103.42,2021-06-01
Fairfield,550000.0,883779.04,2021-07-01
Fairfield,522000.0,807179.08,2021-08-01
Fairfield,454000.0,689336.69,2021-09-01
Fairfield,455000.0,677496.64,2021-10-01
Hartford,192398.23,223857.89,2001-01-01
Hartford,197721.5,239366.58,2001-02-01
Hartford,193158.7,231201.07,2001-03-01
Hartford,205326.17,242797.64,2001-04-01
Hartford,201828.02,238740.25,2001-05-01
Hartford,208368.04,247051.1,2001-06-01
Hartford,212930.85,253548.35,2001-07-01
Hartford,220535.52,262732.5,2001-08-01
Hartford,212930.85,244306.64,2001-09-01
Hartford,212930.85,245466.78,2001-10-01
Hartford,212930.85,250371.9,2001-11-01
Hartford,209888.98,240742.1,2001-12-01
Hartford,209436.83,250843.08,2002-01-01
Hartford,194616.07,235951.63,2002-02-01
Hartford,209436.83,254103.17,2002-03-01
Hartford,202101.3,237616.63,2002-04-01
Hartford,213179.45,250443.51,2002-05-01
Hartford,224557.01,277908.31,2002-06-01
Hartford,231293.72,278313.01,2002-07-01
Hartford,245515.66,290190.24,2002-08-01
Hartford,232042.24,277842.34,2002-09-01
Hartford,229048.15,265705.63,2002-10-01
Hartford,232042.24,273084.08,2002-11-01
Hartford,224557.01,258350.06,2002-12-01
Hartford,219512.61,265782.71,2003-01-01
Hartford,217317.48,247725.78,2003-02-01
Hartford,213658.94,254662.63,2003-03-01
Hartford,226829.7,263330.62,2003-04-01
Hartford,234146.78,273541.93,2003-05-01
Hartford,241463.87,297230.58,2003-06-01
Hartford,256098.04,319034.87,2003-07-01
Hartford,255659.02,311014.71,2003-08-01
Hartford,245488.27,291686.0,2003-09-01
Hartford,242927.29,287892.57,2003-10-01
Hartford,248634.61,294415.9,2003-11-01
Hartford,248780.96,283178.68,2003-12-01
Hartford,233764.61,279933.49,2004-01-01
Hartford,235190.01,281878.56,2004-02-01
Hartford,242316.98,277993.88,2004-03-01
Hartford,246593.16,290237.12,2004-04-01
Hartford,256570.92,296340.35,2004-05-01
Hartford,263697.89,309165.51,2004-06-01
Hartford,277951.82,335365.07,2004-07-01
Hartford,277951.82,333896.3,2004-08-01
Hartford,263697.89,308025.47,2004-09-01
Hartford,263697.89,301754.72,2004-10-01
Hartford,270040.89,308410.72,2004-11-01
Hartford,270824.86,311920.08,2004-12-01
Hartford,259248.21,299027.08,2005-01-01
Hartford,255111.27,301333.84,2005-02-01
Hartford,257524.49,291192.18,2005-03-01
Hartford,264764.13,307170.32,2005-04-01
Hartford,268901.07,307492.13,2005-05-01
Hartford,289585.77,334241.87,2005-06-01
Hartford,297859.65,345277.94,2005-07-01
Hartford,310270.47,346056.72,2005-08-01
Hartford,289585.77,325464.0,2005-09-01
Hartford,295101.69,333957.69,2005-10-01
Hartford,292343.73,325687.37,2005-11-01
Hartford,296480.67,334406.3,2005-12-01
Hartford,275202.58,312671.57,2006-01-01
Hartford,280546.32,310166.78,2006-02-01
Hartford,283218.19,324495.31,2006-03-01
Hartford,287225.99,317109.85,2006-04-01
Hartford,293905.67,322785.51,2006-05-01
Hartford,301186.51,342341.99,2006-06-01
Hartford,307265.01,357426.39,2006-07-01
Hartford,300585.34,345129.64,2006-08-01
Hartford,300585.34,338178.43,2006-09-01
Hartford,291233.8,322961.7,2006-10-01
Hartford,293905.67,322919.83,2006-11-01
Hartford,283886.15,321865.78,2006-12-01
Hartford,279211.1,319557.81,2007-01-01
Hartford,283756.39,324035.42,2007-02-01
Hartford,292197.66,344669.82,2007-03-01
Hartford,285704.38,313861.83,2007-04-01
Hartford,284723.89,317731.67,2007-05-01
Hartford,301288.25,355151.83,2007-06-01
Hartford,308430.86,365610.72,2007-07-01
Hartford,308755.53,356368.33,2007-08-01
Hartford,292197.66,320606.36,2007-09-01
Hartford,285704.38,325757.23,2007-10-01
Hartford,283107.06,330888.29,2007-11-01
Hartford,272717.81,325772.75,2007-12-01
Hartford,252688.61,301397.88,2008-01-01
Hartford,250186.74,295347.51,2008-02-01
Hartford,271452.62,307687.2,2008-03-01
Hartford,266448.88,307092.98,2008-04-01
Hartford,256441.41,301497.01,2008-05-01
Hartford,281460.09,332708.1,2008-06-01
Hartford,282711.02,335616.39,2008-07-01
Hartford,283961.95,343458.54,2008-08-01
Hartford,265510.68,309458.51,2008-09-01
Hartford,250186.74,296377.57,2008-10-01
Hartford,255190.48,308322.17,2008-11-01
Hartford,236989.39,276007.77,2008-12-01
Hartford,232166.5,269541.24,2009-01-01
Hartford,228401.64,274021.55,2009-02-01
Hartford,232793.98,259247.63,2009-03-01
Hartford,225891.73,274114.98,2009-04-01
Hartford,244716.04,281876.45,2009-05-01
Hartford,270442.6,317724.53,2009-06-01
Hartford,259775.49,300003.07,2009-07-01
Hartford,260402.97,303881.4,2009-08-01
Hartford,244716.04,283016.27,2009-09-01
Hartford,240951.18,278865.38,2009-10-01
Hartford,244716.04,282464.48,2009-11-01
Hartford,243774.83,286367.09,2009-12-01
Hartford,229662.86,269537.44,2010-01-01
Hartford,224415.19,271147.5,2010-02-01
Hartford,234601.85,266836.43,2010-03-01
Hartford,230897.61,267947.46,2010-04-01
Hartford,245714.57,275116.44,2010-05-01
Hartford,265470.51,301983.37,2010-06-01
Hartford,253123.05,295114.69,2010-07-01
Hartford,256827.29,303988.95,2010-08-01
Hartford,234601.85,279878.36,2010-09-01
Hartford,247196.26,307975.2,2010-10-01
Hartford,255592.54,296163.03,2010-11-01
Hartford,242148.62,283435.21,2010-12-01
Hartford,215488.79,258114.41,2011-01-01
Hartford,209951.92,254987.69,2011-02-01
Hartford,210700.15,244704.42,2011-03-01
Hartford,221414.73,281013.17,2011-04-01
Hartford,228657.54,291124.4,2011-05-01
Hartford,245417.78,305241.3,2011-06-01
Hartford,249607.84,291904.98,2011-07-01
Hartford,246614.94,295035.18,2011-08-01
Hartford,225066.06,268272.82,2011-09-01
Hartford,224766.77,263720.4,2011-10-01
Hartford,226263.22,269237.73,2011-11-01
Hartford,215488.79,261435.45,2011-12-01
Hartford,199383.58,240524.64,2012-01-01
Hartford,189121.19,226592.35,2012-02-01
Hartford,205247.81,247297.33,2012-03-01
Hartford,212284.87,249185.42,2012-04-01
Hartford,217562.67,269626.7,2012-05-01
Hartford,236914.61,290516.98,2012-06-01
Hartford,240374.5,281918.93,2012-07-01
Hartford,239084.37,279108.6,2012-08-01
Hartford,212284.87,264668.92,2012-09-01
Hartford,222723.19,264416.43,2012-10-01
Hartford,208179.92,251195.75,2012-11-01
Hartford,222840.48,269426.65,2012-12-01
Hartford,208061.9,235942.74,2013-01-01
Hartford,186677.76,224074.44,2013-02-01
Hartford,194191.11,237789.11,2013-03-01
Hartford,209217.8,245871.31,2013-04-01
Hartford,217655.87,255384.43,2013-05-01
Hartford,236959.39,278658.46,2013-06-01
Hartford,239849.14,287582.54,2013-07-01
Hartford,232913.74,289677.97,2013-08-01
Hartford,210373.7,252153.73,2013-09-01
Hartford,213841.4,258244.1,2013-10-01
Hartford,214361.55,256623.85,2013-11-01
Hartford,202282.4,249716.65,2013-12-01
Hartford,193378.94,228108.62,2014-01-01
Hartford,186553.8,228208.78,2014-02-01
Hartford,193378.94,239141.34,2014-03-01
Hartford,208109.87,274434.33,2014-04-01
Hartford,207029.22,261820.68,2014-05-01
Hartford,227504.64,309025.76,2014-06-01
Hartford,224092.07,273885.83,2014-07-01
Hartford,226224.92,279424.02,2014-08-01
Hartford,210441.79,262303.07,2014-09-01
Hartford,204754.17,249189.71,2014-10-01
Hartford,210441.79,251368.3,2014-11-01
Hartford,201341.6,239074.32,2014-12-01
Hartford,181726.69,218686.73,2015-01-01
Hartford,187464.24,245382.06,2015-02-01
Hartford,204506.44,235942.22,2015-03-01
Hartford,203370.29,239765.15,2015-04-01
Hartford,207346.81,246332.68,2015-05-01
Hartford,238590.85,279363.74,2015-06-01
Hartford,222287.14,259886.6,2015-07-01
Hartford,220866.95,267674.99,2015-08-01
Hartford,215867.91,249458.31,2015-09-01
Hartford,195985.34,237438.89,2015-10-01
Hartford,198825.7,241634.38,2015-11-01
Hartford,202720.42,239887.64,2015-12-01
Hartford,190110.7,216875.09,2016-01-01
Hartford,187642.46,218966.52,2016-02-01
Hartford,196337.4,235772.26,2016-03-01
Hartford,201947.04,241480.14,2016-04-01
Hartford,218775.96,256652.13,2016-05-01
